,year,state,county_name,county_fips,democrat_votes,republican_votes,total_votes
887,2020,VIRGINIA,PULASKI,51155,4925,12127,17386
888,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
889,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
890,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
891,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
892,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
893,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
894,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
895,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
896,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
897,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
898,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
899,2020,VIRGINIA,RAPPAHANNOCK,51157,2096,2812,4979
900,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
901,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
902,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
903,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
904,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
905,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
906,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
907,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
908,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
909,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
910,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
911,2020,VIRGINIA,RICHMOND,51159,1513,2547,4102
912,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
913,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
914,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
915,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
916,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
917,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
918,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
919,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
920,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
921,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
922,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
923,2020,VIRGINIA,ROANOKE,51161,21801,34268,57226
924,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
925,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
926,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
927,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
928,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
929,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
930,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
931,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
932,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
933,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
934,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
935,2020,VIRGINIA,ROCKBRIDGE,51163,4086,8088,12377
936,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
937,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
938,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
939,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
940,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
941,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
942,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
943,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
944,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
945,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
946,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
947,2020,VIRGINIA,ROCKINGHAM,51165,12644,30349,43821
948,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
949,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
950,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
951,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
952,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
953,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
954,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
955,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
956,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
957,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
958,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
959,2020,VIRGINIA,RUSSELL,51167,2373,10879,13386
960,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
961,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
962,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
963,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
964,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
965,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
966,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
967,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
968,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
969,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
970,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
971,2020,VIRGINIA,SCOTT,51169,1692,9063,10869
972,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
973,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
974,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
975,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
976,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
977,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
978,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
979,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
980,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
981,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
982,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
983,2020,VIRGINIA,SHENANDOAH,51171,6836,16463,23684
984,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
985,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
986,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
987,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
988,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
989,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
990,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
991,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
992,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
993,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
994,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
995,2020,VIRGINIA,SMYTH,51173,3008,10963,14136
996,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
997,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
998,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
999,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
1000,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
1001,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
1002,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
1003,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
1004,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
1005,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
1006,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
1007,2020,VIRGINIA,SOUTHAMPTON,51175,3969,5730,9786
1008,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1009,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1010,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1011,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1012,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1013,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1014,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1015,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1016,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1017,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1018,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1019,2020,VIRGINIA,SPOTSYLVANIA,51177,34307,39411,75317
1020,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1021,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1022,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1023,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1024,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1025,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1026,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1027,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1028,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1029,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1030,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1031,2020,VIRGINIA,STAFFORD,51179,40245,37636,79629
1032,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1033,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1034,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1035,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1036,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1037,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1038,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1039,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1040,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1041,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1042,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1043,2020,VIRGINIA,SURRY,51181,2397,2025,4471
1044,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1045,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1046,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1047,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1048,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1049,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1050,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1051,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1052,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1053,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1054,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1055,2020,VIRGINIA,SUSSEX,51183,2827,2219,5088
1056,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1057,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1058,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1059,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1060,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1061,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1062,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1063,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1064,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1065,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1066,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1067,2020,VIRGINIA,TAZEWELL,51185,3205,16731,20152
1068,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1069,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1070,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1071,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1072,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1073,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1074,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1075,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1076,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1077,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1078,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1079,2020,VIRGINIA,WARREN,51187,6603,14069,21147
1080,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1081,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1082,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1083,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1084,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1085,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1086,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1087,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1088,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1089,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1090,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1091,2020,VIRGINIA,WASHINGTON,51191,6617,21679,28693
1092,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1093,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1094,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1095,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1096,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1097,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1098,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1099,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1100,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1101,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1102,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1103,2020,VIRGINIA,WESTMORELAND,51193,4501,5318,9948
1104,2020,VIRGINIA,WISE,51195,3110,13366,16615
1105,2020,VIRGINIA,WISE,51195,3110,13366,16615
1106,2020,VIRGINIA,WISE,51195,3110,13366,16615
1107,2020,VIRGINIA,WISE,51195,3110,13366,16615
1108,2020,VIRGINIA,WISE,51195,3110,13366,16615
1109,2020,VIRGINIA,WISE,51195,3110,13366,16615
1110,2020,VIRGINIA,WISE,51195,3110,13366,16615
1111,2020,VIRGINIA,WISE,51195,3110,13366,16615
1112,2020,VIRGINIA,WISE,51195,3110,13366,16615
1113,2020,VIRGINIA,WISE,51195,3110,13366,16615
1114,2020,VIRGINIA,WISE,51195,3110,13366,16615
1115,2020,VIRGINIA,WISE,51195,3110,13366,16615
1116,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1117,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1118,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1119,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1120,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1121,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1122,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1123,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1124,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1125,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1126,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1127,2020,VIRGINIA,WYTHE,51197,3143,11733,15073
1128,2020,VIRGINIA,YORK,51199,17683,20241,38791
1129,2020,VIRGINIA,YORK,51199,17683,20241,38791
1130,2020,VIRGINIA,YORK,51199,17683,20241,38791
1131,2020,VIRGINIA,YORK,51199,17683,20241,38791
1132,2020,VIRGINIA,YORK,51199,17683,20241,38791
1133,2020,VIRGINIA,YORK,51199,17683,20241,38791
1134,2020,VIRGINIA,YORK,51199,17683,20241,38791
1135,2020,VIRGINIA,YORK,51199,17683,20241,38791
1136,2020,VIRGINIA,YORK,51199,17683,20241,38791
1137,2020,VIRGINIA,YORK,51199,17683,20241,38791
1138,2020,VIRGINIA,YORK,51199,17683,20241,38791
1139,2020,VIRGINIA,YORK,51199,17683,20241,38791
1140,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1141,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1142,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1143,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1144,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1145,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1146,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1147,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1148,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1149,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1150,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1151,2020,VIRGINIA,ALEXANDRIA CITY,51510,66240,14544,82521
1152,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1153,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1154,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1155,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1156,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1157,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1158,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1159,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1160,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1161,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1162,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1163,2020,VIRGINIA,BRISTOL CITY,51520,2313,5347,7814
1164,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1165,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1166,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1167,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1168,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1169,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1170,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1171,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1172,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1173,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1174,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1175,2020,VIRGINIA,BUENA VISTA CITY,51530,825,1863,2776
1176,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1177,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1178,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1179,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1180,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1181,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1182,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1183,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1184,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1185,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1186,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1187,2020,VIRGINIA,CHARLOTTESVILLE CITY,51540,20696,3094,24213
1188,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1189,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1190,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1191,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1192,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1193,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1194,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1195,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1196,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1197,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1198,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1199,2020,VIRGINIA,CHESAPEAKE CITY,51550,66377,58180,127246
1200,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1201,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1202,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1203,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1204,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1205,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1206,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1207,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1208,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1209,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1210,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1211,2020,VIRGINIA,COLONIAL HEIGHTS CITY,51570,2972,6007,9160
1212,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1213,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1214,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1215,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1216,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1217,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1218,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1219,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1220,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1221,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1222,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1223,2020,VIRGINIA,COVINGTON CITY,51580,964,1580,2603
1224,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1225,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1226,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1227,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1228,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1229,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1230,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1231,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1232,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1233,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1234,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1235,2020,VIRGINIA,DANVILLE CITY,51590,11710,7428,19456
1236,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1237,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1238,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1239,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1240,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1241,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1242,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1243,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1244,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1245,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1246,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1247,2020,VIRGINIA,EMPORIA CITY,51595,1612,754,2384
1248,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1249,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1250,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1251,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1252,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1253,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1254,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1255,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1256,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1257,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1258,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1259,2020,VIRGINIA,FAIRFAX CITY,51600,9174,4007,13487
1260,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1261,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1262,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1263,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1264,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1265,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1266,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1267,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1268,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1269,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1270,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1271,2020,VIRGINIA,FALLS CHURCH CITY,51610,7146,1490,8819
1272,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1273,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1274,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1275,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1276,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1277,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1278,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1279,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1280,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1281,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1282,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1283,2020,VIRGINIA,FRANKLIN CITY,51620,2525,1487,4064
1284,2020,VIRGINIA,FREDERICKSBURG CITY,51630,8517,4037,12877
1285,2020,VIRGINIA,FREDERICKSBURG CITY,51630,8517,4037,12877
