,year,state,state_po,county_name,county_fips,office,candidate,party,candidatevotes,totalvotes,version,mode,candidatevotes_log,totalvotes_log
0,2000,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,AL GORE,DEMOCRAT,5092,11925,20220315,TOTAL,8.535425959677298,9.386392315756542
1,2000,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6352,11925,20220315,TOTAL,8.756525002926972,9.386392315756542
2,2000,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,RALPH NADER,GREEN,220,11925,20220315,TOTAL,5.393627546352362,9.386392315756542
3,2000,VIRGINIA,VA,ACCOMACK,51001,US PRESIDENT,OTHER,OTHER,261,11925,20220315,TOTAL,5.564520407322694,9.386392315756542
4,2000,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,AL GORE,DEMOCRAT,16255,36846,20220315,TOTAL,9.696155832738006,10.514502343557455
5,2000,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,18291,36846,20220315,TOTAL,9.814164414575925,10.514502343557455
6,2000,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,RALPH NADER,GREEN,2043,36846,20220315,TOTAL,7.622174594817622,10.514502343557455
7,2000,VIRGINIA,VA,ALBEMARLE,51003,US PRESIDENT,OTHER,OTHER,257,36846,20220315,TOTAL,5.54907608489522,10.514502343557455
8,2000,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,AL GORE,DEMOCRAT,2214,5123,20220315,TOTAL,7.7025561132685825,8.541495483939203
9,2000,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2808,5123,20220315,TOTAL,7.940227765145702,8.541495483939203
10,2000,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,RALPH NADER,GREEN,62,5123,20220315,TOTAL,4.127134385045092,8.541495483939203
11,2000,VIRGINIA,VA,ALLEGHANY,51005,US PRESIDENT,OTHER,OTHER,39,5123,20220315,TOTAL,3.6635616461296463,8.541495483939203
12,2000,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,AL GORE,DEMOCRAT,1754,4788,20220315,TOTAL,7.469654172932128,8.473868066677865
13,2000,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2947,4788,20220315,TOTAL,7.988542982737695,8.473868066677865
14,2000,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,RALPH NADER,GREEN,40,4788,20220315,TOTAL,3.6888794541139363,8.473868066677865
15,2000,VIRGINIA,VA,AMELIA,51007,US PRESIDENT,OTHER,OTHER,47,4788,20220315,TOTAL,3.8501476017100584,8.473868066677865
16,2000,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,AL GORE,DEMOCRAT,4812,11712,20220315,TOTAL,8.47886807709457,9.368369236201092
17,2000,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,6660,11712,20220315,TOTAL,8.803874763534434,9.368369236201092
18,2000,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,RALPH NADER,GREEN,135,11712,20220315,TOTAL,4.90527477843843,9.368369236201092
19,2000,VIRGINIA,VA,AMHERST,51009,US PRESIDENT,OTHER,OTHER,105,11712,20220315,TOTAL,4.653960350157523,9.368369236201092
20,2000,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,AL GORE,DEMOCRAT,2132,5927,20220315,TOTAL,7.664815785285735,8.687273461787838
21,2000,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3654,5927,20220315,TOTAL,8.203577736937952,8.687273461787838
22,2000,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,RALPH NADER,GREEN,62,5927,20220315,TOTAL,4.127134385045092,8.687273461787838
23,2000,VIRGINIA,VA,APPOMATTOX,51011,US PRESIDENT,OTHER,OTHER,79,5927,20220315,TOTAL,4.3694478524670215,8.687273461787838
24,2000,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,AL GORE,DEMOCRAT,50260,83559,20220315,TOTAL,10.824964811097583,11.333308248150352
25,2000,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,28555,83559,20220315,TOTAL,10.259587331098963,11.333308248150352
26,2000,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,RALPH NADER,GREEN,3952,83559,20220315,TOTAL,8.281977058867758,11.333308248150352
27,2000,VIRGINIA,VA,ARLINGTON,51013,US PRESIDENT,OTHER,OTHER,792,83559,20220315,TOTAL,6.674561391814426,11.333308248150352
28,2000,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,AL GORE,DEMOCRAT,6643,25271,20220315,TOTAL,8.80131894766524,10.137412772215015
29,2000,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17744,25271,20220315,TOTAL,9.783802709590148,10.137412772215015
30,2000,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,RALPH NADER,GREEN,527,25271,20220315,TOTAL,6.267200548541362,10.137412772215015
31,2000,VIRGINIA,VA,AUGUSTA,51015,US PRESIDENT,OTHER,OTHER,357,25271,20220315,TOTAL,5.877735781779639,10.137412772215015
32,2000,VIRGINIA,VA,BATH,51017,US PRESIDENT,AL GORE,DEMOCRAT,822,2210,20220315,TOTAL,6.71174039505618,7.700747794511798
33,2000,VIRGINIA,VA,BATH,51017,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1311,2210,20220315,TOTAL,7.1785454837637,7.700747794511798
34,2000,VIRGINIA,VA,BATH,51017,US PRESIDENT,RALPH NADER,GREEN,35,2210,20220315,TOTAL,3.5553480614894135,7.700747794511798
35,2000,VIRGINIA,VA,BATH,51017,US PRESIDENT,OTHER,OTHER,42,2210,20220315,TOTAL,3.7376696182833684,7.700747794511798
36,2000,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,AL GORE,DEMOCRAT,8160,26149,20220315,TOTAL,9.006999447958153,10.171566227844085
37,2000,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,17224,26149,20220315,TOTAL,9.754059039044199,10.171566227844085
38,2000,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,RALPH NADER,GREEN,376,26149,20220315,TOTAL,5.929589143389895,10.171566227844085
39,2000,VIRGINIA,VA,BEDFORD,51019,US PRESIDENT,OTHER,OTHER,389,26149,20220315,TOTAL,5.963579343618446,10.171566227844085
40,2000,VIRGINIA,VA,BLAND,51021,US PRESIDENT,AL GORE,DEMOCRAT,851,2688,20220315,TOTAL,6.7464121285733745,7.89655270164304
41,2000,VIRGINIA,VA,BLAND,51021,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1759,2688,20220315,TOTAL,7.472500744737558,7.89655270164304
42,2000,VIRGINIA,VA,BLAND,51021,US PRESIDENT,RALPH NADER,GREEN,42,2688,20220315,TOTAL,3.7376696182833684,7.89655270164304
43,2000,VIRGINIA,VA,BLAND,51021,US PRESIDENT,OTHER,OTHER,36,2688,20220315,TOTAL,3.58351893845611,7.89655270164304
44,2000,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,AL GORE,DEMOCRAT,4627,13840,20220315,TOTAL,8.439663988907,9.535318229171661
45,2000,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8867,13840,20220315,TOTAL,9.090091799380007,9.535318229171661
46,2000,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,RALPH NADER,GREEN,207,13840,20220315,TOTAL,5.332718793265369,9.535318229171661
47,2000,VIRGINIA,VA,BOTETOURT,51023,US PRESIDENT,OTHER,OTHER,139,13840,20220315,TOTAL,4.9344739331306915,9.535318229171661
48,2000,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,AL GORE,DEMOCRAT,3387,5997,20220315,TOTAL,8.127699852817772,8.69901462316851
49,2000,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2561,5997,20220315,TOTAL,7.848153086199526,8.69901462316851
50,2000,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,RALPH NADER,GREEN,28,5997,20220315,TOTAL,3.332204510175204,8.69901462316851
51,2000,VIRGINIA,VA,BRUNSWICK,51025,US PRESIDENT,OTHER,OTHER,21,5997,20220315,TOTAL,3.044522437723423,8.69901462316851
52,2000,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,AL GORE,DEMOCRAT,5745,9856,20220315,TOTAL,8.656085190282855,9.1958356857733
53,2000,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3867,9856,20220315,TOTAL,8.260234291607297,9.1958356857733
54,2000,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,RALPH NADER,GREEN,65,9856,20220315,TOTAL,4.174387269895637,9.1958356857733
55,2000,VIRGINIA,VA,BUCHANAN,51027,US PRESIDENT,OTHER,OTHER,179,9856,20220315,TOTAL,5.187385805840755,9.1958356857733
56,2000,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,AL GORE,DEMOCRAT,2561,5454,20220315,TOTAL,7.848153086199526,8.604104563405533
57,2000,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2738,5454,20220315,TOTAL,7.914983005848394,8.604104563405533
58,2000,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,RALPH NADER,GREEN,96,5454,20220315,TOTAL,4.564348191467836,8.604104563405533
59,2000,VIRGINIA,VA,BUCKINGHAM,51029,US PRESIDENT,OTHER,OTHER,59,5454,20220315,TOTAL,4.07753744390572,8.604104563405533
60,2000,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,AL GORE,DEMOCRAT,6659,20327,20220315,TOTAL,8.803724602110622,9.919705330558962
61,2000,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,13162,20327,20220315,TOTAL,9.485089169016064,9.919705330558962
62,2000,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,RALPH NADER,GREEN,236,20327,20220315,TOTAL,5.4638318050256105,9.919705330558962
63,2000,VIRGINIA,VA,CAMPBELL,51031,US PRESIDENT,OTHER,OTHER,270,20327,20220315,TOTAL,5.598421958998375,9.919705330558962
64,2000,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,AL GORE,DEMOCRAT,4314,8351,20220315,TOTAL,8.369620826949102,9.03013657115323
65,2000,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3873,8351,20220315,TOTAL,8.261784679514752,9.03013657115323
66,2000,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,RALPH NADER,GREEN,102,8351,20220315,TOTAL,4.624972813284271,9.03013657115323
67,2000,VIRGINIA,VA,CAROLINE,51033,US PRESIDENT,OTHER,OTHER,62,8351,20220315,TOTAL,4.127134385045092,9.03013657115323
68,2000,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,AL GORE,DEMOCRAT,3638,11001,20220315,TOTAL,8.199189359078067,9.305741456739435
69,2000,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7142,11001,20220315,TOTAL,8.873748128154395,9.305741456739435
70,2000,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,RALPH NADER,GREEN,126,11001,20220315,TOTAL,4.836281906951478,9.305741456739435
71,2000,VIRGINIA,VA,CARROLL,51035,US PRESIDENT,OTHER,OTHER,95,11001,20220315,TOTAL,4.553876891600541,9.305741456739435
72,2000,VIRGINIA,VA,CHARLES CITY,51036,US PRESIDENT,AL GORE,DEMOCRAT,1981,3066,20220315,TOTAL,7.591357046698551,8.028129059431759
73,2000,VIRGINIA,VA,CHARLES CITY,51036,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1023,3066,20220315,TOTAL,6.930494765951626,8.028129059431759
74,2000,VIRGINIA,VA,CHARLES CITY,51036,US PRESIDENT,RALPH NADER,GREEN,31,3066,20220315,TOTAL,3.4339872044851463,8.028129059431759
75,2000,VIRGINIA,VA,CHARLES CITY,51036,US PRESIDENT,OTHER,OTHER,31,3066,20220315,TOTAL,3.4339872044851463,8.028129059431759
76,2000,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,AL GORE,DEMOCRAT,2017,4994,20220315,TOTAL,7.6093665379542115,8.515992470839718
77,2000,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2855,4994,20220315,TOTAL,7.956827122090111,8.515992470839718
78,2000,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,RALPH NADER,GREEN,43,4994,20220315,TOTAL,3.7612001156935624,8.515992470839718
79,2000,VIRGINIA,VA,CHARLOTTE,51037,US PRESIDENT,OTHER,OTHER,79,4994,20220315,TOTAL,4.3694478524670215,8.515992470839718
80,2000,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,AL GORE,DEMOCRAT,38638,110951,20220315,TOTAL,10.561991527152498,11.616843941389073
81,2000,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,69924,110951,20220315,TOTAL,11.155164216931075,11.616843941389073
82,2000,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,RALPH NADER,GREEN,1646,110951,20220315,TOTAL,7.406103381237015,11.616843941389073
83,2000,VIRGINIA,VA,CHESTERFIELD,51041,US PRESIDENT,OTHER,OTHER,743,110951,20220315,TOTAL,6.610696044717759,11.616843941389073
84,2000,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,AL GORE,DEMOCRAT,2166,5284,20220315,TOTAL,7.680637427560936,8.572438665642215
85,2000,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,2883,5284,20220315,TOTAL,7.9665866976384025,8.572438665642215
86,2000,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,RALPH NADER,GREEN,195,5284,20220315,TOTAL,5.272999558563747,8.572438665642215
87,2000,VIRGINIA,VA,CLARKE,51043,US PRESIDENT,OTHER,OTHER,40,5284,20220315,TOTAL,3.6888794541139363,8.572438665642215
88,2000,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,AL GORE,DEMOCRAT,851,2493,20220315,TOTAL,6.7464121285733745,7.821242083523558
89,2000,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1580,2493,20220315,TOTAL,7.365180126021013,7.821242083523558
90,2000,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,RALPH NADER,GREEN,39,2493,20220315,TOTAL,3.6635616461296463,7.821242083523558
91,2000,VIRGINIA,VA,CRAIG,51045,US PRESIDENT,OTHER,OTHER,23,2493,20220315,TOTAL,3.1354942159291497,7.821242083523558
92,2000,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,AL GORE,DEMOCRAT,4364,12244,20220315,TOTAL,8.381144346952961,9.412791300065303
93,2000,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7440,12244,20220315,TOTAL,8.914626127827137,9.412791300065303
94,2000,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,RALPH NADER,GREEN,253,12244,20220315,TOTAL,5.53338948872752,9.412791300065303
95,2000,VIRGINIA,VA,CULPEPER,51047,US PRESIDENT,OTHER,OTHER,187,12244,20220315,TOTAL,5.231108616854587,9.412791300065303
96,2000,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,AL GORE,DEMOCRAT,1405,3507,20220315,TOTAL,7.247792581767846,8.162516250140179
97,2000,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1974,3507,20220315,TOTAL,7.587817219993427,8.162516250140179
98,2000,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,RALPH NADER,GREEN,35,3507,20220315,TOTAL,3.5553480614894135,8.162516250140179
99,2000,VIRGINIA,VA,CUMBERLAND,51049,US PRESIDENT,OTHER,OTHER,93,3507,20220315,TOTAL,4.532599493153256,8.162516250140179
100,2000,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,AL GORE,DEMOCRAT,3951,7226,20220315,TOTAL,8.281723990411392,8.885440911707585
101,2000,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3122,7226,20220315,TOTAL,8.046229101075378,8.885440911707585
102,2000,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,RALPH NADER,GREEN,85,7226,20220315,TOTAL,4.442651256490317,8.885440911707585
103,2000,VIRGINIA,VA,DICKENSON,51051,US PRESIDENT,OTHER,OTHER,68,7226,20220315,TOTAL,4.219507705176107,8.885440911707585
104,2000,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,AL GORE,DEMOCRAT,4001,9136,20220315,TOTAL,8.294299608857235,9.119977931895791
105,2000,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4959,9136,20220315,TOTAL,8.508959386489133,9.119977931895791
106,2000,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,RALPH NADER,GREEN,74,9136,20220315,TOTAL,4.30406509320417,9.119977931895791
107,2000,VIRGINIA,VA,DINWIDDIE,51053,US PRESIDENT,OTHER,OTHER,102,9136,20220315,TOTAL,4.624972813284271,9.119977931895791
108,2000,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,AL GORE,DEMOCRAT,1750,3831,20220315,TOTAL,7.4673710669175595,8.25088114470065
109,2000,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1995,3831,20220315,TOTAL,7.598399329323964,8.25088114470065
110,2000,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,RALPH NADER,GREEN,59,3831,20220315,TOTAL,4.07753744390572,8.25088114470065
111,2000,VIRGINIA,VA,ESSEX,51057,US PRESIDENT,OTHER,OTHER,27,3831,20220315,TOTAL,3.295836866004329,8.25088114470065
112,2000,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,AL GORE,DEMOCRAT,196501,413775,20220315,TOTAL,12.188422799337028,12.93307762680874
113,2000,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,202181,413775,20220315,TOTAL,12.216918614783461,12.93307762680874
114,2000,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,RALPH NADER,GREEN,12201,413775,20220315,TOTAL,9.409273194575334,12.93307762680874
115,2000,VIRGINIA,VA,FAIRFAX,51059,US PRESIDENT,OTHER,OTHER,2892,413775,20220315,TOTAL,7.969703583278656,12.93307762680874
116,2000,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,AL GORE,DEMOCRAT,8296,23481,20220315,TOTAL,9.023528749909364,10.063946862472948
117,2000,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14456,23481,20220315,TOTAL,9.578864832272064,10.063946862472948
118,2000,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,RALPH NADER,GREEN,570,23481,20220315,TOTAL,6.345636360828596,10.063946862472948
119,2000,VIRGINIA,VA,FAUQUIER,51061,US PRESIDENT,OTHER,OTHER,159,23481,20220315,TOTAL,5.0689042022202315,10.063946862472948
120,2000,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,AL GORE,DEMOCRAT,1957,5739,20220315,TOTAL,7.579167967396076,8.655040258108363
121,2000,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3423,5739,20220315,TOTAL,8.138272638530186,8.655040258108363
122,2000,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,RALPH NADER,GREEN,244,5739,20220315,TOTAL,5.497168225293202,8.655040258108363
123,2000,VIRGINIA,VA,FLOYD,51063,US PRESIDENT,OTHER,OTHER,115,5739,20220315,TOTAL,4.74493212836325,8.655040258108363
124,2000,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,AL GORE,DEMOCRAT,3431,8706,20220315,TOTAL,8.14060704285845,9.071767722112243
125,2000,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4962,8706,20220315,TOTAL,8.509564164251746,9.071767722112243
126,2000,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,RALPH NADER,GREEN,252,8706,20220315,TOTAL,5.529429087511423,9.071767722112243
127,2000,VIRGINIA,VA,FLUVANNA,51065,US PRESIDENT,OTHER,OTHER,61,8706,20220315,TOTAL,4.110873864173311,9.071767722112243
128,2000,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,AL GORE,DEMOCRAT,7145,18829,20220315,TOTAL,8.874168090363968,9.843153513496429
129,2000,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,11225,18829,20220315,TOTAL,9.325898712610455,9.843153513496429
130,2000,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,RALPH NADER,GREEN,303,18829,20220315,TOTAL,5.713732805509369,9.843153513496429
131,2000,VIRGINIA,VA,FRANKLIN,51067,US PRESIDENT,OTHER,OTHER,156,18829,20220315,TOTAL,5.049856007249537,9.843153513496429
132,2000,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,AL GORE,DEMOCRAT,7158,22392,20220315,TOTAL,8.875985891325971,10.01645903119529
133,2000,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,14574,22392,20220315,TOTAL,9.586994398230228,10.01645903119529
134,2000,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,RALPH NADER,GREEN,483,22392,20220315,TOTAL,6.180016653652572,10.01645903119529
135,2000,VIRGINIA,VA,FREDERICK,51069,US PRESIDENT,OTHER,OTHER,177,22392,20220315,TOTAL,5.176149732573829,10.01645903119529
136,2000,VIRGINIA,VA,GILES,51071,US PRESIDENT,AL GORE,DEMOCRAT,3004,6820,20220315,TOTAL,8.007700012884026,8.827614750837508
137,2000,VIRGINIA,VA,GILES,51071,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3574,6820,20220315,TOTAL,8.181440695719374,8.827614750837508
138,2000,VIRGINIA,VA,GILES,51071,US PRESIDENT,RALPH NADER,GREEN,137,6820,20220315,TOTAL,4.919980925828125,8.827614750837508
139,2000,VIRGINIA,VA,GILES,51071,US PRESIDENT,OTHER,OTHER,105,6820,20220315,TOTAL,4.653960350157523,8.827614750837508
140,2000,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,AL GORE,DEMOCRAT,4553,13699,20220315,TOTAL,8.423541635334782,9.52507811645139
141,2000,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,8718,13699,20220315,TOTAL,9.073145132798338,9.52507811645139
142,2000,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,RALPH NADER,GREEN,225,13699,20220315,TOTAL,5.41610040220442,9.52507811645139
143,2000,VIRGINIA,VA,GLOUCESTER,51073,US PRESIDENT,OTHER,OTHER,203,13699,20220315,TOTAL,5.313205979041787,9.52507811645139
144,2000,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,AL GORE,DEMOCRAT,3197,8777,20220315,TOTAL,8.069968149059841,9.079889942592118
145,2000,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,5378,8777,20220315,TOTAL,8.59007183682881,9.079889942592118
146,2000,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,RALPH NADER,GREEN,139,8777,20220315,TOTAL,4.9344739331306915,9.079889942592118
147,2000,VIRGINIA,VA,GOOCHLAND,51075,US PRESIDENT,OTHER,OTHER,63,8777,20220315,TOTAL,4.143134726391533,9.079889942592118
148,2000,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,AL GORE,DEMOCRAT,2467,6852,20220315,TOTAL,7.810758116529357,8.832295859444011
149,2000,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,4236,6852,20220315,TOTAL,8.351374706721296,8.832295859444011
150,2000,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,RALPH NADER,GREEN,102,6852,20220315,TOTAL,4.624972813284271,8.832295859444011
151,2000,VIRGINIA,VA,GRAYSON,51077,US PRESIDENT,OTHER,OTHER,47,6852,20220315,TOTAL,3.8501476017100584,8.832295859444011
152,2000,VIRGINIA,VA,GREENE,51079,US PRESIDENT,AL GORE,DEMOCRAT,1774,5412,20220315,TOTAL,7.480992162869525,8.59637398929068
153,2000,VIRGINIA,VA,GREENE,51079,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,3375,5412,20220315,TOTAL,8.12415060330663,8.59637398929068
154,2000,VIRGINIA,VA,GREENE,51079,US PRESIDENT,RALPH NADER,GREEN,194,5412,20220315,TOTAL,5.267858159063328,8.59637398929068
155,2000,VIRGINIA,VA,GREENE,51079,US PRESIDENT,OTHER,OTHER,69,5412,20220315,TOTAL,4.23410650459726,8.59637398929068
156,2000,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,AL GORE,DEMOCRAT,2314,3906,20220315,TOTAL,7.746732907753622,8.270269111436624
157,2000,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,1565,3906,20220315,TOTAL,7.355641102974253,8.270269111436624
158,2000,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,RALPH NADER,GREEN,13,3906,20220315,TOTAL,2.5649493574615367,8.270269111436624
159,2000,VIRGINIA,VA,GREENSVILLE,51081,US PRESIDENT,OTHER,OTHER,14,3906,20220315,TOTAL,2.6390573296152584,8.270269111436624
160,2000,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,AL GORE,DEMOCRAT,5963,14072,20220315,TOTAL,8.693328989123106,9.551942286417393
161,2000,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,7732,14072,20220315,TOTAL,8.953122840328222,9.551942286417393
162,2000,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,RALPH NADER,GREEN,110,14072,20220315,TOTAL,4.700480365792417,9.551942286417393
163,2000,VIRGINIA,VA,HALIFAX,51083,US PRESIDENT,OTHER,OTHER,267,14072,20220315,TOTAL,5.58724865840025,9.551942286417393
164,2000,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,AL GORE,DEMOCRAT,12044,41585,20220315,TOTAL,9.396321889601625,10.635494804302787
165,2000,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,28614,41585,20220315,TOTAL,10.26165138752628,10.635494804302787
166,2000,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,RALPH NADER,GREEN,711,41585,20220315,TOTAL,6.566672429803241,10.635494804302787
167,2000,VIRGINIA,VA,HANOVER,51085,US PRESIDENT,OTHER,OTHER,216,41585,20220315,TOTAL,5.375278407684165,10.635494804302787
168,2000,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,AL GORE,DEMOCRAT,48645,114252,20220315,TOTAL,10.792304307409529,11.646161814073691
169,2000,VIRGINIA,VA,HENRICO,51087,US PRESIDENT,GEORGE W. BUSH,REPUBLICAN,62887,114252,20220315,TOTAL,11.049094744062343,11.646161814073691
